State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Votes - Total Valid Votes Polled,NA,NA,NA,1358501
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,2849
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Votes - Tendered Votes,NA,NA,NA,18
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Polling Station - Number,NA,NA,NA,2251
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Polling Station - Average Electors Per Polling,NA,NA,NA,935
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,560379
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Candidate Votes ,NA,NA,NA,NA
Chhattisgarh-S26,BILASPUR-GEN,S26_5,Result - Votes- Margin,NA,NA,NA,164558
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Candidates - Nominated,21,2,0,23
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Candidates - Nomination Rejected,4,0,0,4
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Candidates - Withdrawn,4,0,0,4
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Candidates - Contested,13,2,0,15
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Candidates - Forfeited Deposit,11,2,0,13
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Electors - General,929679,938334,8,1868021
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Electors - Overseas,0,0,0,0
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Electors - Service,1168,40,0,1208
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Electors - Total,930847,938374,8,1869229
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - General,729271,716971,5,1446247
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - Overseas,0,0,0,0
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - Proxy,NA,NA,NA,0
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - Postal,NA,NA,NA,1641
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - Total,NA,NA,NA,1447888
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,2108
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Voters - Polling Percentage,NA,NA,NA,77.46
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Total Votes Polled On Evm,NA,NA,NA,1446247
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Total Deducted Votes From Evm,NA,NA,NA,11260
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1434987
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Postal Votes Counted,NA,NA,NA,1641
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Postal Votes Deducted,NA,NA,NA,416
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Valid Postal Votes,NA,NA,NA,1225
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Total Valid Votes Polled,NA,NA,NA,1436212
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,9167
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Votes - Tendered Votes,NA,NA,NA,16
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Polling Station - Number,NA,NA,NA,2330
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Polling Station - Average Electors Per Polling,NA,NA,NA,802
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,667646
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Candidate Votes ,NA,NA,NA,NA
Chhattisgarh-S26,RAJNANDGAON-GEN,S26_6,Result - Votes- Margin,NA,NA,NA,44411
Chhattisgarh-S26,DURG-GEN,S26_7,Candidates - Nominated,24,3,0,27
Chhattisgarh-S26,DURG-GEN,S26_7,Candidates - Nomination Rejected,2,0,0,2
Chhattisgarh-S26,DURG-GEN,S26_7,Candidates - Withdrawn,0,0,0,0
Chhattisgarh-S26,DURG-GEN,S26_7,Candidates - Contested,22,3,0,25
Chhattisgarh-S26,DURG-GEN,S26_7,Candidates - Forfeited Deposit,20,3,0,23
Chhattisgarh-S26,DURG-GEN,S26_7,Electors - General,1041998,1048359,54,2090411
Chhattisgarh-S26,DURG-GEN,S26_7,Electors - Overseas,2,1,0,3
Chhattisgarh-S26,DURG-GEN,S26_7,Electors - Service,2025,112,0,2137
Chhattisgarh-S26,DURG-GEN,S26_7,Electors - Total,1044025,1048472,54,2092551
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - General,775642,764521,20,1540183
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - Overseas,0,0,0,0
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - Proxy,NA,NA,NA,0
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - Postal,NA,NA,NA,3678
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - Total,NA,NA,NA,1543861
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,644
Chhattisgarh-S26,DURG-GEN,S26_7,Voters - Polling Percentage,NA,NA,NA,73.78
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Total Votes Polled On Evm,NA,NA,NA,1540183
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Total Deducted Votes From Evm,NA,NA,NA,6240
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1533943
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Postal Votes Counted,NA,NA,NA,3678
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Postal Votes Deducted,NA,NA,NA,451
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Valid Postal Votes,NA,NA,NA,3227
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Total Valid Votes Polled,NA,NA,NA,1537170
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,5617
Chhattisgarh-S26,DURG-GEN,S26_7,Votes - Tendered Votes,NA,NA,NA,26
Chhattisgarh-S26,DURG-GEN,S26_7,Polling Station - Number,NA,NA,NA,2259
Chhattisgarh-S26,DURG-GEN,S26_7,Polling Station - Average Electors Per Polling,NA,NA,NA,926
Chhattisgarh-S26,DURG-GEN,S26_7,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,518271
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Candidate Votes ,NA,NA,NA,NA
Chhattisgarh-S26,DURG-GEN,S26_7,Result - Votes- Margin,NA,NA,NA,438226
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Candidates - Nominated,39,6,0,45
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Candidates - Nomination Rejected,1,0,0,1
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Candidates - Withdrawn,5,1,0,6
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Candidates - Contested,33,5,0,38
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Candidates - Forfeited Deposit,31,5,0,36
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Electors - General,1186504,1188571,304,2375379
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Electors - Overseas,0,0,0,0
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Electors - Service,622,29,0,651
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Electors - Total,1187126,1188600,304,2376030
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - General,802653,784404,59,1587116
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - Overseas,0,0,0,0
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - Proxy,NA,NA,NA,0
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - Postal,NA,NA,NA,4895
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - Total,NA,NA,NA,1592011
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,4876
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Voters - Polling Percentage,NA,NA,NA,67
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Total Votes Polled On Evm,NA,NA,NA,1587116
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Total Deducted Votes From Evm,NA,NA,NA,9290
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1577826
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Postal Votes Counted,NA,NA,NA,4895
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Postal Votes Deducted,NA,NA,NA,414
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Valid Postal Votes,NA,NA,NA,4481
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Total Valid Votes Polled,NA,NA,NA,1582307
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,4448
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Votes - Tendered Votes,NA,NA,NA,35
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Polling Station - Number,NA,NA,NA,2385
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Polling Station - Average Electors Per Polling,NA,NA,NA,996
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,475066
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Candidate Votes ,NA,NA,NA,NA
Chhattisgarh-S26,RAIPUR-GEN,S26_8,Result - Votes- Margin,NA,NA,NA,575285
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Candidates - Nominated,18,1,0,19
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Candidates - Nomination Rejected,1,0,0,1
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Candidates - Withdrawn,1,0,0,1
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Candidates - Contested,16,1,0,17
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Candidates - Forfeited Deposit,15,0,0,15
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Electors - General,866670,895773,34,1762477
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Electors - Overseas,0,0,0,0
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Electors - Service,1176,45,0,1221
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Electors - Total,867846,895818,34,1763698
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - General,657072,665050,12,1322134
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - Overseas,0,0,0,0
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - Proxy,NA,NA,NA,0
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - Postal,NA,NA,NA,4307
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - Total,NA,NA,NA,1326441
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,0
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Voters - Polling Percentage,NA,NA,NA,75.21
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Total Votes Polled On Evm,NA,NA,NA,1322134
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Total Deducted Votes From Evm,NA,NA,NA,3801
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1318333
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Postal Votes Counted,NA,NA,NA,4307
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Postal Votes Deducted,NA,NA,NA,400
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Valid Postal Votes,NA,NA,NA,3907
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Total Valid Votes Polled,NA,NA,NA,1322240
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,3840
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Votes - Tendered Votes,NA,NA,NA,39
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Polling Station - Number,NA,NA,NA,2147
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Polling Station - Average Electors Per Polling,NA,NA,NA,821
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,558203
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Candidate Votes ,NA,NA,NA,NA
Chhattisgarh-S26,MAHASAMUND-GEN,S26_9,Result - Votes- Margin,NA,NA,NA,145456
Chhattisgarh-S26,BASTAR-ST,S26_10,Candidates - Nominated,12,0,0,12
Chhattisgarh-S26,BASTAR-ST,S26_10,Candidates - Nomination Rejected,1,0,0,1
Chhattisgarh-S26,BASTAR-ST,S26_10,Candidates - Withdrawn,0,0,0,0
Chhattisgarh-S26,BASTAR-ST,S26_10,Candidates - Contested,11,0,0,11
Chhattisgarh-S26,BASTAR-ST,S26_10,Candidates - Forfeited Deposit,9,0,0,9
Chhattisgarh-S26,BASTAR-ST,S26_10,Electors - General,700476,771679,52,1472207
Chhattisgarh-S26,BASTAR-ST,S26_10,Electors - Overseas,0,0,0,0
Chhattisgarh-S26,BASTAR-ST,S26_10,Electors - Service,1409,194,0,1603
Chhattisgarh-S26,BASTAR-ST,S26_10,Electors - Total,701885,771873,52,1473810
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - General,483145,522436,21,1005602
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - Overseas,0,0,0,0
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - Proxy,NA,NA,NA,0
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - Postal,NA,NA,NA,3321
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - Total,NA,NA,NA,1008923
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,1006
Chhattisgarh-S26,BASTAR-ST,S26_10,Voters - Polling Percentage,NA,NA,NA,68.46
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Total Votes Polled On Evm,NA,NA,NA,1005602
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Total Deducted Votes From Evm,NA,NA,NA,37739
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,967863
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Postal Votes Counted,NA,NA,NA,3321
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Postal Votes Deducted,NA,NA,NA,547
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Valid Postal Votes,NA,NA,NA,2774
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Total Valid Votes Polled,NA,NA,NA,970637
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,36758
Chhattisgarh-S26,BASTAR-ST,S26_10,Votes - Tendered Votes,NA,NA,NA,31
Chhattisgarh-S26,BASTAR-ST,S26_10,Polling Station - Number,NA,NA,NA,1961
Chhattisgarh-S26,BASTAR-ST,S26_10,Polling Station - Average Electors Per Polling,NA,NA,NA,752
Chhattisgarh-S26,BASTAR-ST,S26_10,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,403153
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Candidate Votes ,NA,NA,NA,NA
Chhattisgarh-S26,BASTAR-ST,S26_10,Result - Votes- Margin,NA,NA,NA,55245
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Nominated,10,0,0,10
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Nomination Rejected,1,0,0,1
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Withdrawn,0,0,0,0
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Contested,9,0,0,9
Chhattisgarh-S26,KANKER-ST,S26_11,Candidates - Forfeited Deposit,7,0,0,7
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - General,809001,845421,18,1654440
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - Overseas,0,0,0,0
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - Service,4774,160,0,4934
Chhattisgarh-S26,KANKER-ST,S26_11,Electors - Total,813775,845581,18,1659374
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - General,621453,639479,10,1260942
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Overseas,0,0,0,0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Proxy,NA,NA,NA,0
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Postal,NA,NA,NA,6609
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Total,NA,NA,NA,1267551
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,789
Chhattisgarh-S26,KANKER-ST,S26_11,Voters - Polling Percentage,NA,NA,NA,76.39
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Votes Polled On Evm,NA,NA,NA,1260942
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Deducted Votes From Evm,NA,NA,NA,19407
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1241535
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Postal Votes Counted,NA,NA,NA,6609
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Postal Votes Deducted,NA,NA,NA,1384
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Valid Postal Votes,NA,NA,NA,5225
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Total Valid Votes Polled,NA,NA,NA,1246760
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,18669
Chhattisgarh-S26,KANKER-ST,S26_11,Votes - Tendered Votes,NA,NA,NA,4
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Number,NA,NA,NA,2090
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Average Electors Per Polling,NA,NA,NA,794
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Winner - Votes ,NA,NA,NA,477005
Chhattisgarh-S26,KANKER-ST,S26_11,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
